,wsi_name,x_tile_coord,y_tile_coord,genotype,unique_wsi,batch,animal_id,dissected_region,is_CBTP_old,is_in_train
3375,Eran Hodis 2020-09-15-020.svs,7,12,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,False,False
3376,Eran Hodis 2020-09-15-020.svs,47,15,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,False,False
3377,Eran Hodis 2020-09-15-020.svs,10,7,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,False,False
3378,Eran Hodis 2020-09-15-020.svs,51,9,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,False,False
3379,Eran Hodis 2020-09-15-020.svs,45,8,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,False,False
3380,Eran Hodis 2020-09-15-020.svs,8,17,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,False,False
3381,Eran Hodis 2020-09-15-020.svs,52,12,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,False,False
3382,Eran Hodis 2020-09-15-020.svs,10,11,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,False,False
3383,Eran Hodis 2020-09-15-020.svs,46,18,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,False,False
3384,Eran Hodis 2020-09-15-020.svs,8,10,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,False,False
3385,Eran Hodis 2020-09-15-020.svs,9,5,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,False,False
3386,Eran Hodis 2020-09-15-020.svs,45,5,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,False,False
3387,Eran Hodis 2020-09-15-020.svs,8,4,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,False,False
3388,Eran Hodis 2020-09-15-020.svs,6,11,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,False,False
3389,Eran Hodis 2020-09-15-020.svs,5,10,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,False,False
3390,Eran Hodis 2020-09-15-020.svs,52,10,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,False,False
3391,Eran Hodis 2020-09-15-020.svs,45,6,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,False,False
3392,Eran Hodis 2020-09-15-020.svs,47,10,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,False,False
3393,Eran Hodis 2020-09-15-020.svs,6,4,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,False,False
3394,Eran Hodis 2020-09-15-020.svs,5,3,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,False,False
3395,Eran Hodis 2020-09-15-020.svs,45,9,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,False,False
3396,Eran Hodis 2020-09-15-020.svs,7,7,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,False,False
3397,Eran Hodis 2020-09-15-020.svs,48,13,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,False,False
3398,Eran Hodis 2020-09-15-020.svs,2,3,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,False,False
3399,Eran Hodis 2020-09-15-020.svs,47,8,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,False,False
3400,Eran Hodis 2020-09-15-020.svs,8,6,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,False,False
3401,Eran Hodis 2020-09-15-020.svs,7,17,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,False,False
3402,Eran Hodis 2020-09-15-020.svs,47,4,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,False,False
3403,Eran Hodis 2020-09-15-020.svs,50,14,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,False,False
3404,Eran Hodis 2020-09-15-020.svs,48,15,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,False,False
3405,Eran Hodis 2020-09-14-023.svs,5,16,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3406,Eran Hodis 2020-09-14-023.svs,49,12,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3407,Eran Hodis 2020-09-14-023.svs,7,12,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3408,Eran Hodis 2020-09-14-023.svs,47,14,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3409,Eran Hodis 2020-09-14-023.svs,6,12,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3410,Eran Hodis 2020-09-14-023.svs,46,13,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3411,Eran Hodis 2020-09-14-023.svs,46,6,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3412,Eran Hodis 2020-09-14-023.svs,50,7,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3413,Eran Hodis 2020-09-14-023.svs,47,8,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3414,Eran Hodis 2020-09-14-023.svs,47,10,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3415,Eran Hodis 2020-09-14-023.svs,49,8,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3416,Eran Hodis 2020-09-14-023.svs,9,8,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3417,Eran Hodis 2020-09-14-023.svs,1,4,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3418,Eran Hodis 2020-09-14-023.svs,4,10,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3419,Eran Hodis 2020-09-14-023.svs,12,12,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3420,Eran Hodis 2020-09-14-023.svs,10,8,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3421,Eran Hodis 2020-09-14-023.svs,8,15,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3422,Eran Hodis 2020-09-14-023.svs,52,18,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3423,Eran Hodis 2020-09-14-023.svs,4,12,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3424,Eran Hodis 2020-09-14-023.svs,3,7,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3425,Eran Hodis 2020-09-14-023.svs,44,11,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3426,Eran Hodis 2020-09-14-023.svs,8,6,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3427,Eran Hodis 2020-09-14-023.svs,52,17,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3428,Eran Hodis 2020-09-14-023.svs,43,8,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3429,Eran Hodis 2020-09-14-023.svs,10,12,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3430,Eran Hodis 2020-09-14-023.svs,48,7,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3431,Eran Hodis 2020-09-14-023.svs,9,11,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3432,Eran Hodis 2020-09-14-023.svs,7,6,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3433,Eran Hodis 2020-09-14-023.svs,13,14,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3434,Eran Hodis 2020-09-14-023.svs,50,15,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3435,Eran Hodis 2020-09-14-023.svs,5,9,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3436,Eran Hodis 2020-09-14-023.svs,6,6,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3437,Eran Hodis 2020-09-14-023.svs,49,9,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3438,Eran Hodis 2020-09-14-023.svs,51,15,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3439,Eran Hodis 2020-09-14-023.svs,7,9,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3440,Eran Hodis 2020-09-14-023.svs,11,13,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3441,Eran Hodis 2020-09-14-023.svs,50,16,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3442,Eran Hodis 2020-09-14-023.svs,3,14,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3443,Eran Hodis 2020-09-14-023.svs,9,13,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3444,Eran Hodis 2020-09-14-023.svs,8,13,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3445,Eran Hodis 2020-09-14-023.svs,11,10,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3446,Eran Hodis 2020-09-14-023.svs,53,12,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3447,Eran Hodis 2020-09-14-023.svs,7,10,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3448,Eran Hodis 2020-09-14-023.svs,45,10,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3449,Eran Hodis 2020-09-14-023.svs,45,8,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3450,Eran Hodis 2020-09-14-023.svs,47,6,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3451,Eran Hodis 2020-09-14-023.svs,5,14,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3452,Eran Hodis 2020-09-14-023.svs,56,15,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3453,Eran Hodis 2020-09-14-023.svs,47,7,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3454,Eran Hodis 2020-09-14-023.svs,46,7,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3455,Eran Hodis 2020-09-14-023.svs,1,2,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3456,Eran Hodis 2020-09-14-023.svs,44,8,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3457,Eran Hodis 2020-09-14-023.svs,53,18,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3458,Eran Hodis 2020-09-14-023.svs,51,13,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3459,Eran Hodis 2020-09-14-023.svs,5,12,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3460,Eran Hodis 2020-09-14-023.svs,8,18,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3461,Eran Hodis 2020-09-14-023.svs,2,6,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3462,Eran Hodis 2020-09-14-023.svs,53,14,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3463,Eran Hodis 2020-09-14-023.svs,8,16,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3464,Eran Hodis 2020-09-14-023.svs,49,13,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3465,Eran Hodis 2020-09-14-023.svs,10,9,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3466,Eran Hodis 2020-09-14-023.svs,52,16,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3467,Eran Hodis 2020-09-14-023.svs,52,19,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3468,Eran Hodis 2020-09-14-023.svs,54,19,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3469,Eran Hodis 2020-09-14-023.svs,7,11,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3470,Eran Hodis 2020-09-14-023.svs,8,8,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3471,Eran Hodis 2020-09-14-023.svs,54,16,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3472,Eran Hodis 2020-09-14-023.svs,10,19,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3473,Eran Hodis 2020-09-14-023.svs,9,18,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3474,Eran Hodis 2020-09-14-023.svs,8,14,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3475,Eran Hodis 2020-09-14-023.svs,46,16,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3476,Eran Hodis 2020-09-14-023.svs,49,17,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3477,Eran Hodis 2020-09-14-023.svs,3,9,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3478,Eran Hodis 2020-09-14-023.svs,12,18,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3479,Eran Hodis 2020-09-14-023.svs,2,9,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3480,Eran Hodis 2020-09-14-023.svs,10,16,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3481,Eran Hodis 2020-09-14-023.svs,4,4,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3482,Eran Hodis 2020-09-14-023.svs,6,4,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3483,Eran Hodis 2020-09-14-023.svs,49,16,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3484,Eran Hodis 2020-09-14-023.svs,52,8,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3485,Eran Hodis 2020-09-14-023.svs,50,6,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3486,Eran Hodis 2020-09-14-023.svs,56,14,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3487,Eran Hodis 2020-09-14-023.svs,48,10,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3488,Eran Hodis 2020-09-14-023.svs,7,7,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3489,Eran Hodis 2020-09-14-023.svs,5,8,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3490,Eran Hodis 2020-09-14-023.svs,52,15,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3491,Eran Hodis 2020-09-14-023.svs,43,5,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3492,Eran Hodis 2020-09-14-023.svs,9,6,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3493,Eran Hodis 2020-09-14-023.svs,55,15,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3494,Eran Hodis 2020-09-14-023.svs,9,19,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3495,Eran Hodis 2020-09-14-023.svs,55,17,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3496,Eran Hodis 2020-09-14-023.svs,5,4,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3497,Eran Hodis 2020-09-14-023.svs,48,14,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3498,Eran Hodis 2020-09-14-023.svs,49,3,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3499,Eran Hodis 2020-09-14-023.svs,8,11,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3500,Eran Hodis 2020-09-14-023.svs,6,8,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3501,Eran Hodis 2020-09-14-023.svs,43,4,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3502,Eran Hodis 2020-09-14-023.svs,13,17,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3503,Eran Hodis 2020-09-14-023.svs,46,15,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3504,Eran Hodis 2020-09-14-023.svs,51,14,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3505,Eran Hodis 2020-09-14-023.svs,2,4,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3506,Eran Hodis 2020-09-14-023.svs,7,18,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3507,Eran Hodis 2020-09-14-023.svs,51,17,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3508,Eran Hodis 2020-09-14-023.svs,50,14,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3509,Eran Hodis 2020-09-14-023.svs,50,4,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3510,Eran Hodis 2020-09-14-023.svs,44,9,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3511,Eran Hodis 2020-09-14-023.svs,44,5,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3512,Eran Hodis 2020-09-14-023.svs,47,12,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3513,Eran Hodis 2020-09-14-023.svs,45,14,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3514,Eran Hodis 2020-09-14-023.svs,10,13,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3515,Eran Hodis 2020-09-14-023.svs,11,18,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3516,Eran Hodis 2020-09-14-023.svs,9,12,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3517,Eran Hodis 2020-09-14-023.svs,7,8,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3518,Eran Hodis 2020-09-14-023.svs,11,14,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3519,Eran Hodis 2020-09-14-023.svs,45,5,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3520,Eran Hodis 2020-09-14-023.svs,11,16,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3521,Eran Hodis 2020-09-14-023.svs,5,11,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3522,Eran Hodis 2020-09-14-023.svs,5,7,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3523,Eran Hodis 2020-09-14-023.svs,12,19,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3524,Eran Hodis 2020-09-14-023.svs,14,18,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3525,Eran Hodis 2020-09-14-023.svs,55,14,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3526,Eran Hodis 2020-09-14-023.svs,56,16,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3527,Eran Hodis 2020-09-14-023.svs,49,6,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3528,Eran Hodis 2020-09-14-023.svs,2,10,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3529,Eran Hodis 2020-09-14-023.svs,2,5,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3530,Eran Hodis 2020-09-14-023.svs,50,8,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3531,Eran Hodis 2020-09-14-023.svs,49,10,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3532,Eran Hodis 2020-09-14-023.svs,54,15,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3533,Eran Hodis 2020-09-14-023.svs,53,19,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3534,Eran Hodis 2020-09-14-023.svs,12,13,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3535,Eran Hodis 2020-09-14-023.svs,8,5,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3536,Eran Hodis 2020-09-14-023.svs,10,7,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3537,Eran Hodis 2020-09-14-023.svs,50,12,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3538,Eran Hodis 2020-09-14-023.svs,6,7,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3539,Eran Hodis 2020-09-14-023.svs,48,6,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3540,Eran Hodis 2020-09-14-023.svs,51,6,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3541,Eran Hodis 2020-09-14-023.svs,10,11,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3542,Eran Hodis 2020-09-14-023.svs,8,4,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3543,Eran Hodis 2020-09-14-023.svs,9,9,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3544,Eran Hodis 2020-09-14-023.svs,4,13,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3545,Eran Hodis 2020-09-14-023.svs,3,12,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3546,Eran Hodis 2020-09-14-023.svs,49,4,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3547,Eran Hodis 2020-09-14-023.svs,46,12,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3548,Eran Hodis 2020-09-14-023.svs,6,13,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3549,Eran Hodis 2020-09-14-023.svs,44,13,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3550,Eran Hodis 2020-09-14-023.svs,5,6,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3551,Eran Hodis 2020-09-14-023.svs,45,12,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3552,Eran Hodis 2020-09-14-023.svs,6,10,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3553,Eran Hodis 2020-09-14-023.svs,13,19,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3554,Eran Hodis 2020-09-14-023.svs,50,18,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3555,Eran Hodis 2020-09-14-023.svs,3,11,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3556,Eran Hodis 2020-09-14-023.svs,46,9,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3557,Eran Hodis 2020-09-14-023.svs,46,10,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3558,Eran Hodis 2020-09-14-023.svs,53,10,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3559,Eran Hodis 2020-09-14-023.svs,11,15,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3560,Eran Hodis 2020-09-14-023.svs,53,17,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3561,Eran Hodis 2020-09-14-023.svs,50,10,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3562,Eran Hodis 2020-09-14-023.svs,50,13,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3563,Eran Hodis 2020-09-14-023.svs,4,8,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3564,Eran Hodis 2020-09-14-023.svs,10,14,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3565,Eran Hodis 2020-09-14-023.svs,7,17,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3566,Eran Hodis 2020-09-14-023.svs,55,18,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
3567,Eran Hodis 2020-09-14-023.svs,3,6,CBTP3,Eran Hodis 2020-09-14-023.svs_CBTP3,L39,157,XR1,False,False
