,wsi_name,x_tile_coord,y_tile_coord,genotype,unique_wsi,batch,animal_id,dissected_region,is_CBTP_old,is_in_train
3122,Eran Hodis 2020-09-15-021.svs,44,11,CBTP3,Eran Hodis 2020-09-15-021.svs_CBTP3,L41,151,XR1,FALSE,FALSE
3123,Eran Hodis 2020-09-15-021.svs,8,8,CBTP3,Eran Hodis 2020-09-15-021.svs_CBTP3,L41,151,XR1,FALSE,FALSE
3124,Eran Hodis 2020-09-15-021.svs,47,12,CBTP3,Eran Hodis 2020-09-15-021.svs_CBTP3,L41,151,XR1,FALSE,FALSE
3125,Eran Hodis 2020-09-15-021.svs,5,10,CBTP3,Eran Hodis 2020-09-15-021.svs_CBTP3,L41,151,XR1,FALSE,FALSE
3126,Eran Hodis 2020-09-15-021.svs,49,14,CBTP3,Eran Hodis 2020-09-15-021.svs_CBTP3,L41,151,XR1,FALSE,FALSE
3127,Eran Hodis 2020-09-15-021.svs,52,10,CBTP3,Eran Hodis 2020-09-15-021.svs_CBTP3,L41,151,XR1,FALSE,FALSE
3128,Eran Hodis 2020-09-15-021.svs,43,12,CBTP3,Eran Hodis 2020-09-15-021.svs_CBTP3,L41,151,XR1,FALSE,FALSE
3129,Eran Hodis 2020-09-15-021.svs,9,4,CBTP3,Eran Hodis 2020-09-15-021.svs_CBTP3,L41,151,XR1,FALSE,FALSE
3130,Eran Hodis 2020-09-15-021.svs,50,10,CBTP3,Eran Hodis 2020-09-15-021.svs_CBTP3,L41,151,XR1,FALSE,FALSE
3131,Eran Hodis 2020-09-15-021.svs,12,9,CBTP3,Eran Hodis 2020-09-15-021.svs_CBTP3,L41,151,XR1,FALSE,FALSE
3132,Eran Hodis 2020-09-15-021.svs,47,10,CBTP3,Eran Hodis 2020-09-15-021.svs_CBTP3,L41,151,XR1,FALSE,FALSE
3133,Eran Hodis 2020-09-15-021.svs,51,10,CBTP3,Eran Hodis 2020-09-15-021.svs_CBTP3,L41,151,XR1,FALSE,FALSE
3134,Eran Hodis 2020-09-15-021.svs,10,10,CBTP3,Eran Hodis 2020-09-15-021.svs_CBTP3,L41,151,XR1,FALSE,FALSE
3135,Eran Hodis 2020-09-15-021.svs,48,6,CBTP3,Eran Hodis 2020-09-15-021.svs_CBTP3,L41,151,XR1,FALSE,FALSE
3136,Eran Hodis 2020-09-15-021.svs,50,12,CBTP3,Eran Hodis 2020-09-15-021.svs_CBTP3,L41,151,XR1,FALSE,FALSE
3137,Eran Hodis 2020-09-15-021.svs,45,12,CBTP3,Eran Hodis 2020-09-15-021.svs_CBTP3,L41,151,XR1,FALSE,FALSE
3138,Eran Hodis 2020-09-15-021.svs,12,10,CBTP3,Eran Hodis 2020-09-15-021.svs_CBTP3,L41,151,XR1,FALSE,FALSE
3139,Eran Hodis 2020-09-15-021.svs,11,5,CBTP3,Eran Hodis 2020-09-15-021.svs_CBTP3,L41,151,XR1,FALSE,FALSE
3140,Eran Hodis 2020-09-15-021.svs,48,9,CBTP3,Eran Hodis 2020-09-15-021.svs_CBTP3,L41,151,XR1,FALSE,FALSE
3141,Eran Hodis 2020-09-15-021.svs,46,11,CBTP3,Eran Hodis 2020-09-15-021.svs_CBTP3,L41,151,XR1,FALSE,FALSE
3142,Eran Hodis 2020-09-15-021.svs,47,11,CBTP3,Eran Hodis 2020-09-15-021.svs_CBTP3,L41,151,XR1,FALSE,FALSE
3143,Eran Hodis 2020-09-15-021.svs,48,7,CBTP3,Eran Hodis 2020-09-15-021.svs_CBTP3,L41,151,XR1,FALSE,FALSE
3144,Eran Hodis 2020-09-15-021.svs,49,9,CBTP3,Eran Hodis 2020-09-15-021.svs_CBTP3,L41,151,XR1,FALSE,FALSE
3145,Eran Hodis 2020-09-15-021.svs,12,5,CBTP3,Eran Hodis 2020-09-15-021.svs_CBTP3,L41,151,XR1,FALSE,FALSE
3146,Eran Hodis 2020-09-15-021.svs,52,11,CBTP3,Eran Hodis 2020-09-15-021.svs_CBTP3,L41,151,XR1,FALSE,FALSE
3147,Eran Hodis 2020-09-15-021.svs,49,13,CBTP3,Eran Hodis 2020-09-15-021.svs_CBTP3,L41,151,XR1,FALSE,FALSE
3148,Eran Hodis 2020-09-15-021.svs,6,6,CBTP3,Eran Hodis 2020-09-15-021.svs_CBTP3,L41,151,XR1,FALSE,FALSE
3149,Eran Hodis 2020-09-15-021.svs,12,4,CBTP3,Eran Hodis 2020-09-15-021.svs_CBTP3,L41,151,XR1,FALSE,FALSE
3150,Eran Hodis 2020-09-15-021.svs,11,8,CBTP3,Eran Hodis 2020-09-15-021.svs_CBTP3,L41,151,XR1,FALSE,FALSE
3151,Eran Hodis 2020-09-15-021.svs,46,10,CBTP3,Eran Hodis 2020-09-15-021.svs_CBTP3,L41,151,XR1,FALSE,FALSE
3152,Eran Hodis 2020-09-15-021.svs,11,3,CBTP3,Eran Hodis 2020-09-15-021.svs_CBTP3,L41,151,XR1,FALSE,FALSE
3153,Eran Hodis 2020-09-15-021.svs,48,15,CBTP3,Eran Hodis 2020-09-15-021.svs_CBTP3,L41,151,XR1,FALSE,FALSE
3154,Eran Hodis 2020-09-15-021.svs,6,9,CBTP3,Eran Hodis 2020-09-15-021.svs_CBTP3,L41,151,XR1,FALSE,FALSE
3155,Eran Hodis 2020-09-15-021.svs,51,6,CBTP3,Eran Hodis 2020-09-15-021.svs_CBTP3,L41,151,XR1,FALSE,FALSE
3156,Eran Hodis 2020-09-15-021.svs,47,9,CBTP3,Eran Hodis 2020-09-15-021.svs_CBTP3,L41,151,XR1,FALSE,FALSE
3157,Eran Hodis 2020-09-15-021.svs,10,4,CBTP3,Eran Hodis 2020-09-15-021.svs_CBTP3,L41,151,XR1,FALSE,FALSE
3158,Eran Hodis 2020-09-15-021.svs,10,9,CBTP3,Eran Hodis 2020-09-15-021.svs_CBTP3,L41,151,XR1,FALSE,FALSE
3159,Eran Hodis 2020-09-15-021.svs,51,8,CBTP3,Eran Hodis 2020-09-15-021.svs_CBTP3,L41,151,XR1,FALSE,FALSE
3160,Eran Hodis 2020-09-15-021.svs,11,9,CBTP3,Eran Hodis 2020-09-15-021.svs_CBTP3,L41,151,XR1,FALSE,FALSE
3161,Eran Hodis 2020-09-15-021.svs,1,12,CBTP3,Eran Hodis 2020-09-15-021.svs_CBTP3,L41,151,XR1,FALSE,FALSE
3162,Eran Hodis 2020-09-15-021.svs,6,13,CBTP3,Eran Hodis 2020-09-15-021.svs_CBTP3,L41,151,XR1,FALSE,FALSE
3163,Eran Hodis 2020-09-15-021.svs,13,10,CBTP3,Eran Hodis 2020-09-15-021.svs_CBTP3,L41,151,XR1,FALSE,FALSE
3164,Eran Hodis 2020-09-15-021.svs,11,6,CBTP3,Eran Hodis 2020-09-15-021.svs_CBTP3,L41,151,XR1,FALSE,FALSE
3165,Eran Hodis 2020-09-15-021.svs,5,11,CBTP3,Eran Hodis 2020-09-15-021.svs_CBTP3,L41,151,XR1,FALSE,FALSE
3166,Eran Hodis 2020-09-15-021.svs,51,11,CBTP3,Eran Hodis 2020-09-15-021.svs_CBTP3,L41,151,XR1,FALSE,FALSE
3167,Eran Hodis 2020-09-15-021.svs,41,12,CBTP3,Eran Hodis 2020-09-15-021.svs_CBTP3,L41,151,XR1,FALSE,FALSE
3168,Eran Hodis 2020-09-15-021.svs,5,7,CBTP3,Eran Hodis 2020-09-15-021.svs_CBTP3,L41,151,XR1,FALSE,FALSE
3169,Eran Hodis 2020-09-15-021.svs,9,10,CBTP3,Eran Hodis 2020-09-15-021.svs_CBTP3,L41,151,XR1,FALSE,FALSE
3170,Eran Hodis 2020-09-15-021.svs,51,5,CBTP3,Eran Hodis 2020-09-15-021.svs_CBTP3,L41,151,XR1,FALSE,FALSE
3171,Eran Hodis 2020-09-15-021.svs,11,1,CBTP3,Eran Hodis 2020-09-15-021.svs_CBTP3,L41,151,XR1,FALSE,FALSE
3172,Eran Hodis 2020-09-15-021.svs,10,11,CBTP3,Eran Hodis 2020-09-15-021.svs_CBTP3,L41,151,XR1,FALSE,FALSE
3173,Eran Hodis 2020-09-15-021.svs,8,10,CBTP3,Eran Hodis 2020-09-15-021.svs_CBTP3,L41,151,XR1,FALSE,FALSE
3174,Eran Hodis 2020-09-15-021.svs,50,7,CBTP3,Eran Hodis 2020-09-15-021.svs_CBTP3,L41,151,XR1,FALSE,FALSE
3175,Eran Hodis 2020-09-15-021.svs,7,13,CBTP3,Eran Hodis 2020-09-15-021.svs_CBTP3,L41,151,XR1,FALSE,FALSE
3176,Eran Hodis 2020-09-15-021.svs,51,12,CBTP3,Eran Hodis 2020-09-15-021.svs_CBTP3,L41,151,XR1,FALSE,FALSE
3177,Eran Hodis 2020-09-15-021.svs,9,6,CBTP3,Eran Hodis 2020-09-15-021.svs_CBTP3,L41,151,XR1,FALSE,FALSE
3178,Eran Hodis 2020-09-15-021.svs,53,10,CBTP3,Eran Hodis 2020-09-15-021.svs_CBTP3,L41,151,XR1,FALSE,FALSE
3179,Eran Hodis 2020-09-15-021.svs,47,7,CBTP3,Eran Hodis 2020-09-15-021.svs_CBTP3,L41,151,XR1,FALSE,FALSE
3180,Eran Hodis 2020-09-15-021.svs,52,8,CBTP3,Eran Hodis 2020-09-15-021.svs_CBTP3,L41,151,XR1,FALSE,FALSE
3181,Eran Hodis 2020-09-15-021.svs,49,11,CBTP3,Eran Hodis 2020-09-15-021.svs_CBTP3,L41,151,XR1,FALSE,FALSE
3182,Eran Hodis 2020-09-15-021.svs,4,10,CBTP3,Eran Hodis 2020-09-15-021.svs_CBTP3,L41,151,XR1,FALSE,FALSE
3183,Eran Hodis 2020-09-15-021.svs,5,8,CBTP3,Eran Hodis 2020-09-15-021.svs_CBTP3,L41,151,XR1,FALSE,FALSE
3184,Eran Hodis 2020-09-15-021.svs,40,13,CBTP3,Eran Hodis 2020-09-15-021.svs_CBTP3,L41,151,XR1,FALSE,FALSE
3185,Eran Hodis 2020-09-15-021.svs,7,8,CBTP3,Eran Hodis 2020-09-15-021.svs_CBTP3,L41,151,XR1,FALSE,FALSE
3186,Eran Hodis 2020-09-15-021.svs,44,13,CBTP3,Eran Hodis 2020-09-15-021.svs_CBTP3,L41,151,XR1,FALSE,FALSE
3187,Eran Hodis 2020-09-15-021.svs,46,14,CBTP3,Eran Hodis 2020-09-15-021.svs_CBTP3,L41,151,XR1,FALSE,FALSE
3188,Eran Hodis 2020-09-15-021.svs,8,13,CBTP3,Eran Hodis 2020-09-15-021.svs_CBTP3,L41,151,XR1,FALSE,FALSE
3189,Eran Hodis 2020-09-15-021.svs,6,11,CBTP3,Eran Hodis 2020-09-15-021.svs_CBTP3,L41,151,XR1,FALSE,FALSE
3190,Eran Hodis 2020-09-15-021.svs,8,5,CBTP3,Eran Hodis 2020-09-15-021.svs_CBTP3,L41,151,XR1,FALSE,FALSE
3191,Eran Hodis 2020-09-15-021.svs,7,11,CBTP3,Eran Hodis 2020-09-15-021.svs_CBTP3,L41,151,XR1,FALSE,FALSE
3192,Eran Hodis 2020-09-15-021.svs,8,11,CBTP3,Eran Hodis 2020-09-15-021.svs_CBTP3,L41,151,XR1,FALSE,FALSE
3193,Eran Hodis 2020-09-15-021.svs,6,7,CBTP3,Eran Hodis 2020-09-15-021.svs_CBTP3,L41,151,XR1,FALSE,FALSE
3194,Eran Hodis 2020-09-15-021.svs,44,10,CBTP3,Eran Hodis 2020-09-15-021.svs_CBTP3,L41,151,XR1,FALSE,FALSE
3195,Eran Hodis 2020-09-15-021.svs,49,12,CBTP3,Eran Hodis 2020-09-15-021.svs_CBTP3,L41,151,XR1,FALSE,FALSE
3196,Eran Hodis 2020-09-15-021.svs,51,9,CBTP3,Eran Hodis 2020-09-15-021.svs_CBTP3,L41,151,XR1,FALSE,FALSE
3197,Eran Hodis 2020-09-15-021.svs,46,15,CBTP3,Eran Hodis 2020-09-15-021.svs_CBTP3,L41,151,XR1,FALSE,FALSE
3198,Eran Hodis 2020-09-15-021.svs,9,11,CBTP3,Eran Hodis 2020-09-15-021.svs_CBTP3,L41,151,XR1,FALSE,FALSE
3199,Eran Hodis 2020-09-15-021.svs,8,7,CBTP3,Eran Hodis 2020-09-15-021.svs_CBTP3,L41,151,XR1,FALSE,FALSE
3200,Eran Hodis 2020-09-15-021.svs,46,12,CBTP3,Eran Hodis 2020-09-15-021.svs_CBTP3,L41,151,XR1,FALSE,FALSE
3201,Eran Hodis 2020-09-15-021.svs,45,11,CBTP3,Eran Hodis 2020-09-15-021.svs_CBTP3,L41,151,XR1,FALSE,FALSE
3202,Eran Hodis 2020-09-15-021.svs,13,7,CBTP3,Eran Hodis 2020-09-15-021.svs_CBTP3,L41,151,XR1,FALSE,FALSE
3203,Eran Hodis 2020-09-15-021.svs,53,9,CBTP3,Eran Hodis 2020-09-15-021.svs_CBTP3,L41,151,XR1,FALSE,FALSE
3204,Eran Hodis 2020-09-15-021.svs,50,13,CBTP3,Eran Hodis 2020-09-15-021.svs_CBTP3,L41,151,XR1,FALSE,FALSE
3205,Eran Hodis 2020-09-15-021.svs,13,6,CBTP3,Eran Hodis 2020-09-15-021.svs_CBTP3,L41,151,XR1,FALSE,FALSE
3206,Eran Hodis 2020-09-15-021.svs,45,9,CBTP3,Eran Hodis 2020-09-15-021.svs_CBTP3,L41,151,XR1,FALSE,FALSE
3207,Eran Hodis 2020-09-15-021.svs,3,10,CBTP3,Eran Hodis 2020-09-15-021.svs_CBTP3,L41,151,XR1,FALSE,FALSE
3208,Eran Hodis 2020-09-15-021.svs,45,14,CBTP3,Eran Hodis 2020-09-15-021.svs_CBTP3,L41,151,XR1,FALSE,FALSE
3209,Eran Hodis 2020-09-15-021.svs,50,11,CBTP3,Eran Hodis 2020-09-15-021.svs_CBTP3,L41,151,XR1,FALSE,FALSE
3210,Eran Hodis 2020-09-15-021.svs,52,9,CBTP3,Eran Hodis 2020-09-15-021.svs_CBTP3,L41,151,XR1,FALSE,FALSE
3211,Eran Hodis 2020-09-15-020.svs,6,3,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,FALSE,FALSE
3212,Eran Hodis 2020-09-15-020.svs,46,5,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,FALSE,FALSE
3213,Eran Hodis 2020-09-15-020.svs,3,3,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,FALSE,FALSE
3214,Eran Hodis 2020-09-15-020.svs,46,9,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,FALSE,FALSE
3215,Eran Hodis 2020-09-15-020.svs,8,5,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,FALSE,FALSE
3216,Eran Hodis 2020-09-15-020.svs,47,5,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,FALSE,FALSE
3217,Eran Hodis 2020-09-15-020.svs,2,1,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,FALSE,FALSE
3218,Eran Hodis 2020-09-15-020.svs,46,11,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,FALSE,FALSE
3219,Eran Hodis 2020-09-15-020.svs,6,12,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,FALSE,FALSE
3220,Eran Hodis 2020-09-15-020.svs,10,9,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,FALSE,FALSE
3221,Eran Hodis 2020-09-15-020.svs,7,15,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,FALSE,FALSE
3222,Eran Hodis 2020-09-15-020.svs,51,12,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,FALSE,FALSE
3223,Eran Hodis 2020-09-15-020.svs,48,16,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,FALSE,FALSE
3224,Eran Hodis 2020-09-15-020.svs,9,6,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,FALSE,FALSE
3225,Eran Hodis 2020-09-15-020.svs,48,11,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,FALSE,FALSE
3226,Eran Hodis 2020-09-15-020.svs,47,6,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,FALSE,FALSE
3227,Eran Hodis 2020-09-15-020.svs,49,14,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,FALSE,FALSE
3228,Eran Hodis 2020-09-15-020.svs,44,3,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,FALSE,FALSE
3229,Eran Hodis 2020-09-15-020.svs,45,7,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,FALSE,FALSE
3230,Eran Hodis 2020-09-15-020.svs,51,8,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,FALSE,FALSE
3231,Eran Hodis 2020-09-15-020.svs,46,4,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,FALSE,FALSE
3232,Eran Hodis 2020-09-15-020.svs,10,13,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,FALSE,FALSE
3233,Eran Hodis 2020-09-15-020.svs,47,14,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,FALSE,FALSE
3234,Eran Hodis 2020-09-15-020.svs,4,6,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,FALSE,FALSE
3235,Eran Hodis 2020-09-15-020.svs,51,15,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,FALSE,FALSE
3236,Eran Hodis 2020-09-15-020.svs,4,2,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,FALSE,FALSE
3237,Eran Hodis 2020-09-15-020.svs,48,7,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,FALSE,FALSE
3238,Eran Hodis 2020-09-15-020.svs,46,14,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,FALSE,FALSE
3239,Eran Hodis 2020-09-15-020.svs,7,6,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,FALSE,FALSE
3240,Eran Hodis 2020-09-15-020.svs,5,9,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,FALSE,FALSE
3241,Eran Hodis 2020-09-15-020.svs,49,10,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,FALSE,FALSE
3242,Eran Hodis 2020-09-15-020.svs,11,13,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,FALSE,FALSE
3243,Eran Hodis 2020-09-15-020.svs,48,17,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,FALSE,FALSE
3244,Eran Hodis 2020-09-15-020.svs,48,4,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,FALSE,FALSE
3245,Eran Hodis 2020-09-15-020.svs,49,11,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,FALSE,FALSE
3246,Eran Hodis 2020-09-15-020.svs,50,16,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,FALSE,FALSE
3247,Eran Hodis 2020-09-15-020.svs,9,7,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,FALSE,FALSE
3248,Eran Hodis 2020-09-15-020.svs,46,6,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,FALSE,FALSE
3249,Eran Hodis 2020-09-15-020.svs,49,15,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,FALSE,FALSE
3250,Eran Hodis 2020-09-15-020.svs,48,8,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,FALSE,FALSE
3251,Eran Hodis 2020-09-15-020.svs,48,10,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,FALSE,FALSE
3252,Eran Hodis 2020-09-15-020.svs,6,14,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,FALSE,FALSE
3253,Eran Hodis 2020-09-15-020.svs,49,12,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,FALSE,FALSE
3254,Eran Hodis 2020-09-15-020.svs,47,13,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,FALSE,FALSE
3255,Eran Hodis 2020-09-15-020.svs,50,7,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,FALSE,FALSE
3256,Eran Hodis 2020-09-15-020.svs,51,14,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,FALSE,FALSE
3257,Eran Hodis 2020-09-15-020.svs,45,10,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,FALSE,FALSE
3258,Eran Hodis 2020-09-15-020.svs,49,16,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,FALSE,FALSE
3259,Eran Hodis 2020-09-15-020.svs,48,18,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,FALSE,FALSE
3260,Eran Hodis 2020-09-15-020.svs,5,4,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,FALSE,FALSE
3261,Eran Hodis 2020-09-15-020.svs,5,8,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,FALSE,FALSE
3262,Eran Hodis 2020-09-15-020.svs,9,16,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,FALSE,FALSE
3263,Eran Hodis 2020-09-15-020.svs,8,9,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,FALSE,FALSE
3264,Eran Hodis 2020-09-15-020.svs,2,2,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,FALSE,FALSE
3265,Eran Hodis 2020-09-15-020.svs,10,12,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,FALSE,FALSE
3266,Eran Hodis 2020-09-15-020.svs,1,1,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,FALSE,FALSE
3267,Eran Hodis 2020-09-15-020.svs,8,15,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,FALSE,FALSE
3268,Eran Hodis 2020-09-15-020.svs,44,4,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,FALSE,FALSE
3269,Eran Hodis 2020-09-15-020.svs,48,12,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,FALSE,FALSE
3270,Eran Hodis 2020-09-15-020.svs,10,14,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,FALSE,FALSE
3271,Eran Hodis 2020-09-15-020.svs,50,13,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,FALSE,FALSE
3272,Eran Hodis 2020-09-15-020.svs,6,9,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,FALSE,FALSE
3273,Eran Hodis 2020-09-15-020.svs,6,10,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,FALSE,FALSE
3274,Eran Hodis 2020-09-15-020.svs,49,13,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,FALSE,FALSE
3275,Eran Hodis 2020-09-15-020.svs,9,8,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,FALSE,FALSE
3276,Eran Hodis 2020-09-15-020.svs,52,13,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,FALSE,FALSE
3277,Eran Hodis 2020-09-15-020.svs,6,7,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,FALSE,FALSE
3278,Eran Hodis 2020-09-15-020.svs,45,3,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,FALSE,FALSE
3279,Eran Hodis 2020-09-15-020.svs,50,11,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,FALSE,FALSE
3280,Eran Hodis 2020-09-15-020.svs,11,10,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,FALSE,FALSE
3281,Eran Hodis 2020-09-15-020.svs,9,12,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,FALSE,FALSE
3282,Eran Hodis 2020-09-15-020.svs,3,2,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,FALSE,FALSE
3283,Eran Hodis 2020-09-15-020.svs,44,6,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,FALSE,FALSE
3284,Eran Hodis 2020-09-15-020.svs,8,14,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,FALSE,FALSE
3285,Eran Hodis 2020-09-15-020.svs,7,5,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,FALSE,FALSE
3286,Eran Hodis 2020-09-15-020.svs,49,7,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,FALSE,FALSE
3287,Eran Hodis 2020-09-15-020.svs,46,7,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,FALSE,FALSE
3288,Eran Hodis 2020-09-15-020.svs,6,15,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,FALSE,FALSE
3289,Eran Hodis 2020-09-15-020.svs,9,9,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,FALSE,FALSE
3290,Eran Hodis 2020-09-15-020.svs,47,12,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,FALSE,FALSE
3291,Eran Hodis 2020-09-15-020.svs,48,6,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,FALSE,FALSE
3292,Eran Hodis 2020-09-15-020.svs,50,5,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,FALSE,FALSE
3293,Eran Hodis 2020-09-15-020.svs,5,12,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,FALSE,FALSE
3294,Eran Hodis 2020-09-15-020.svs,49,17,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,FALSE,FALSE
3295,Eran Hodis 2020-09-15-020.svs,6,6,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,FALSE,FALSE
3296,Eran Hodis 2020-09-15-020.svs,4,8,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,FALSE,FALSE
3297,Eran Hodis 2020-09-15-020.svs,49,5,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,FALSE,FALSE
3298,Eran Hodis 2020-09-15-020.svs,51,11,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,FALSE,FALSE
3299,Eran Hodis 2020-09-15-020.svs,10,8,CBTP3,Eran Hodis 2020-09-15-020.svs_CBTP3,L41,151,XL1,FALSE,FALSE
